base_happiness,capture_rate,color,evolves_from_species,forms_switchable,generation,growth_rate,habitat,has_gender_differences,hatch_counter,is_baby,is_legendary,is_mythical,name,order,pal_park_encounters,shape,varieties,egg_group1,egg_group2,%_female,% male
35,120,red,,False,5,medium,,False,20,False,False,False,pawniard,625,,humanoid,['pawniard'],humanshape,,50.0,50.0
35,45,red,pawniard,False,5,medium,,False,20,False,False,False,bisharp,626,,humanoid,['bisharp'],humanshape,,50.0,50.0
50,45,brown,,False,5,medium,,False,20,False,False,False,bouffalant,627,,quadruped,['bouffalant'],ground,,50.0,50.0
50,190,white,,False,5,slow,,False,20,False,False,False,rufflet,628,,wings,['rufflet'],flying,,0.0,100.0
50,60,red,rufflet,False,5,slow,,False,20,False,False,False,braviary,629,,wings,"['braviary', 'braviary-hisui']",flying,,0.0,100.0
35,190,brown,,False,5,slow,,False,20,False,False,False,vullaby,630,,wings,['vullaby'],flying,,100.0,0.0
35,60,brown,vullaby,False,5,slow,,False,20,False,False,False,mandibuzz,631,,wings,['mandibuzz'],flying,,100.0,0.0
50,90,red,,False,5,medium,,False,20,False,False,False,heatmor,632,,upright,['heatmor'],ground,,50.0,50.0
50,90,gray,,False,5,medium,,False,20,False,False,False,durant,633,,armor,['durant'],bug,,50.0,50.0
35,45,blue,,False,5,slow,,False,40,False,False,False,deino,634,,quadruped,['deino'],dragon,,50.0,50.0
35,45,blue,deino,False,5,slow,,False,40,False,False,False,zweilous,635,,quadruped,['zweilous'],dragon,,50.0,50.0
35,45,blue,zweilous,False,5,slow,,False,40,False,False,False,hydreigon,636,,upright,['hydreigon'],dragon,,50.0,50.0
50,45,white,,False,5,slow,,False,40,False,False,False,larvesta,637,,armor,['larvesta'],bug,,50.0,50.0
50,15,white,larvesta,False,5,slow,,False,40,False,False,False,volcarona,638,,bug-wings,['volcarona'],bug,,50.0,50.0
35,3,blue,,False,5,slow,,False,80,False,True,False,cobalion,639,,quadruped,['cobalion'],no-eggs,,0.0,0.0
35,3,gray,,False,5,slow,,False,80,False,True,False,terrakion,640,,quadruped,['terrakion'],no-eggs,,0.0,0.0
35,3,green,,False,5,slow,,False,80,False,True,False,virizion,641,,quadruped,['virizion'],no-eggs,,0.0,0.0
90,3,green,,True,5,slow,,False,120,False,True,False,tornadus,642,,arms,"['tornadus-incarnate', 'tornadus-therian']",no-eggs,,0.0,100.0
90,3,blue,,True,5,slow,,False,120,False,True,False,thundurus,643,,arms,"['thundurus-incarnate', 'thundurus-therian']",no-eggs,,0.0,100.0
0,3,white,,False,5,slow,,False,120,False,True,False,reshiram,644,,wings,['reshiram'],no-eggs,,0.0,0.0
0,3,black,,False,5,slow,,False,120,False,True,False,zekrom,645,,upright,['zekrom'],no-eggs,,0.0,0.0
90,3,brown,,True,5,slow,,False,120,False,True,False,landorus,646,,arms,"['landorus-incarnate', 'landorus-therian']",no-eggs,,0.0,100.0
0,3,gray,,True,5,slow,,False,120,False,True,False,kyurem,647,,upright,"['kyurem', 'kyurem-black', 'kyurem-white']",no-eggs,,0.0,0.0
35,3,yellow,,True,5,slow,,False,80,False,False,True,keldeo,648,,quadruped,"['keldeo-ordinary', 'keldeo-resolute']",no-eggs,,0.0,0.0
100,3,white,,True,5,slow,,False,120,False,False,True,meloetta,649,,humanoid,"['meloetta-aria', 'meloetta-pirouette']",no-eggs,,0.0,0.0
0,3,purple,,True,5,slow,,False,120,False,False,True,genesect,650,,humanoid,['genesect'],no-eggs,,0.0,0.0
70,45,green,,False,6,medium-slow,,False,20,False,False,False,chespin,651,,upright,['chespin'],ground,,12.5,87.5
70,45,green,chespin,False,6,medium-slow,,False,20,False,False,False,quilladin,652,,upright,['quilladin'],ground,,12.5,87.5
70,45,green,quilladin,False,6,medium-slow,,False,20,False,False,False,chesnaught,653,,upright,['chesnaught'],ground,,12.5,87.5
70,45,red,,False,6,medium-slow,,False,20,False,False,False,fennekin,654,,quadruped,['fennekin'],ground,,12.5,87.5
70,45,red,fennekin,False,6,medium-slow,,False,20,False,False,False,braixen,655,,upright,['braixen'],ground,,12.5,87.5
70,45,red,braixen,False,6,medium-slow,,False,20,False,False,False,delphox,656,,upright,['delphox'],ground,,12.5,87.5
70,45,blue,,False,6,medium-slow,,False,20,False,False,False,froakie,657,,quadruped,['froakie'],water1,,12.5,87.5
70,45,blue,froakie,False,6,medium-slow,,False,20,False,False,False,frogadier,658,,humanoid,['frogadier'],water1,,12.5,87.5
70,45,blue,frogadier,False,6,medium-slow,,False,20,False,False,False,greninja,659,,humanoid,"['greninja', 'greninja-battle-bond', 'greninja-ash']",water1,,12.5,87.5
50,255,brown,,False,6,medium,,False,15,False,False,False,bunnelby,660,,upright,['bunnelby'],ground,,50.0,50.0
50,127,brown,bunnelby,False,6,medium,,False,15,False,False,False,diggersby,661,,upright,['diggersby'],ground,,50.0,50.0
50,255,red,,False,6,medium-slow,,False,15,False,False,False,fletchling,662,,wings,['fletchling'],flying,,50.0,50.0
50,120,red,fletchling,False,6,medium-slow,,False,15,False,False,False,fletchinder,663,,wings,['fletchinder'],flying,,50.0,50.0
50,45,red,fletchinder,False,6,medium-slow,,False,15,False,False,False,talonflame,664,,wings,['talonflame'],flying,,50.0,50.0
70,255,black,,False,6,medium,,False,15,False,False,False,scatterbug,665,,armor,['scatterbug'],bug,,50.0,50.0
70,120,black,scatterbug,False,6,medium,,False,15,False,False,False,spewpa,666,,blob,['spewpa'],bug,,50.0,50.0
70,45,white,spewpa,False,6,medium,,False,15,False,False,False,vivillon,667,,bug-wings,['vivillon'],bug,,50.0,50.0
70,220,brown,,False,6,medium-slow,,False,20,False,False,False,litleo,668,,quadruped,['litleo'],ground,,87.5,12.5
70,65,brown,litleo,False,6,medium-slow,,True,20,False,False,False,pyroar,669,,quadruped,['pyroar'],ground,,87.5,12.5
70,225,white,,False,6,medium,,False,20,False,False,False,flabebe,670,,arms,['flabebe'],fairy,,100.0,0.0
70,120,white,flabebe,False,6,medium,,False,20,False,False,False,floette,671,,arms,"['floette', 'floette-eternal']",fairy,,100.0,0.0
70,45,white,floette,False,6,medium,,False,20,False,False,False,florges,672,,arms,['florges'],fairy,,100.0,0.0
70,200,brown,,False,6,medium,,False,20,False,False,False,skiddo,673,,quadruped,['skiddo'],ground,,50.0,50.0
70,45,brown,skiddo,False,6,medium,,False,20,False,False,False,gogoat,674,,quadruped,['gogoat'],ground,,50.0,50.0
50,220,white,,False,6,medium,,False,25,False,False,False,pancham,675,,upright,['pancham'],ground,humanshape,50.0,50.0
50,65,white,pancham,False,6,medium,,False,25,False,False,False,pangoro,676,,humanoid,['pangoro'],ground,humanshape,50.0,50.0
70,160,white,,True,6,medium,,False,20,False,False,False,furfrou,677,,quadruped,['furfrou'],ground,,50.0,50.0
50,190,gray,,False,6,medium,,False,20,False,False,False,espurr,678,,upright,['espurr'],ground,,50.0,50.0
50,75,blue,espurr,False,6,medium,,True,20,False,False,False,meowstic,679,,upright,"['meowstic-male', 'meowstic-female']",ground,,50.0,50.0
50,180,brown,,False,6,medium,,False,20,False,False,False,honedge,680,,blob,['honedge'],mineral,,50.0,50.0
50,90,brown,honedge,False,6,medium,,False,20,False,False,False,doublade,681,,heads,['doublade'],mineral,,50.0,50.0
50,45,brown,doublade,True,6,medium,,False,20,False,False,False,aegislash,682,,blob,"['aegislash-shield', 'aegislash-blade']",mineral,,50.0,50.0
50,200,pink,,False,6,medium,,False,20,False,False,False,spritzee,683,,arms,['spritzee'],fairy,,50.0,50.0
50,140,pink,spritzee,False,6,medium,,False,20,False,False,False,aromatisse,684,,humanoid,['aromatisse'],fairy,,50.0,50.0
50,200,white,,False,6,medium,,False,20,False,False,False,swirlix,685,,legs,['swirlix'],fairy,,50.0,50.0
50,140,white,swirlix,False,6,medium,,False,20,False,False,False,slurpuff,686,,humanoid,['slurpuff'],fairy,,50.0,50.0
50,190,blue,,False,6,medium,,False,20,False,False,False,inkay,687,,tentacles,['inkay'],water1,water2,50.0,50.0
50,80,blue,inkay,False,6,medium,,False,20,False,False,False,malamar,688,,blob,['malamar'],water1,water2,50.0,50.0
50,120,brown,,False,6,medium,,False,20,False,False,False,binacle,689,,heads,['binacle'],water3,,50.0,50.0
50,45,brown,binacle,False,6,medium,,False,20,False,False,False,barbaracle,690,,heads,['barbaracle'],water3,,50.0,50.0
50,225,brown,,False,6,medium,,False,20,False,False,False,skrelp,691,,blob,['skrelp'],water1,dragon,50.0,50.0
50,55,brown,skrelp,False,6,medium,,False,20,False,False,False,dragalge,692,,blob,['dragalge'],water1,dragon,50.0,50.0
50,225,blue,,False,6,slow,,False,15,False,False,False,clauncher,693,,armor,['clauncher'],water1,water3,50.0,50.0
50,55,blue,clauncher,False,6,slow,,False,15,False,False,False,clawitzer,694,,squiggle,['clawitzer'],water1,water3,50.0,50.0
50,190,yellow,,False,6,medium,,False,20,False,False,False,helioptile,695,,upright,['helioptile'],monster,dragon,50.0,50.0
50,75,yellow,helioptile,False,6,medium,,False,20,False,False,False,heliolisk,696,,upright,['heliolisk'],monster,dragon,50.0,50.0
50,45,brown,,False,6,medium,,False,30,False,False,False,tyrunt,697,,upright,['tyrunt'],monster,dragon,12.5,87.5
50,45,red,tyrunt,False,6,medium,,False,30,False,False,False,tyrantrum,698,,upright,['tyrantrum'],monster,dragon,12.5,87.5
50,45,blue,,False,6,medium,,False,30,False,False,False,amaura,699,,quadruped,['amaura'],monster,,12.5,87.5
50,45,blue,amaura,False,6,medium,,False,30,False,False,False,aurorus,700,,quadruped,['aurorus'],monster,,12.5,87.5
50,45,pink,eevee,False,6,medium,,False,35,False,False,False,sylveon,165,,quadruped,['sylveon'],ground,,12.5,87.5
50,100,green,,False,6,medium,,False,20,False,False,False,hawlucha,701,,humanoid,['hawlucha'],flying,humanshape,50.0,50.0
50,180,yellow,,False,6,medium,,False,20,False,False,False,dedenne,702,,upright,['dedenne'],ground,fairy,50.0,50.0
50,60,gray,,False,6,slow,,False,25,False,False,False,carbink,703,,ball,['carbink'],fairy,mineral,0.0,0.0
35,45,purple,,False,6,slow,,False,40,False,False,False,goomy,704,,squiggle,['goomy'],dragon,,50.0,50.0
35,45,purple,goomy,False,6,slow,,False,40,False,False,False,sliggoo,705,,squiggle,"['sliggoo', 'sliggoo-hisui']",dragon,,50.0,50.0
35,45,purple,sliggoo,False,6,slow,,False,40,False,False,False,goodra,706,,upright,"['goodra', 'goodra-hisui']",dragon,,50.0,50.0
50,75,gray,,False,6,fast,,False,20,False,False,False,klefki,707,,ball,['klefki'],mineral,,50.0,50.0
50,120,brown,,False,6,medium,,False,20,False,False,False,phantump,708,,arms,['phantump'],plant,indeterminate,50.0,50.0
50,60,brown,phantump,False,6,medium,,False,20,False,False,False,trevenant,709,,tentacles,['trevenant'],plant,indeterminate,50.0,50.0
50,120,brown,,False,6,medium,,False,20,False,False,False,pumpkaboo,710,,ball,"['pumpkaboo-average', 'pumpkaboo-small', 'pumpkaboo-large', 'pumpkaboo-super']",indeterminate,,50.0,50.0
50,60,brown,pumpkaboo,False,6,medium,,False,20,False,False,False,gourgeist,711,,blob,"['gourgeist-average', 'gourgeist-small', 'gourgeist-large', 'gourgeist-super']",indeterminate,,50.0,50.0
50,190,blue,,False,6,medium,,False,20,False,False,False,bergmite,712,,quadruped,['bergmite'],monster,mineral,50.0,50.0
50,55,blue,bergmite,False,6,medium,,False,20,False,False,False,avalugg,713,,quadruped,"['avalugg', 'avalugg-hisui']",monster,mineral,50.0,50.0
50,190,purple,,False,6,medium,,False,20,False,False,False,noibat,714,,wings,['noibat'],flying,dragon,50.0,50.0
50,45,purple,noibat,False,6,medium,,False,20,False,False,False,noivern,715,,wings,['noivern'],flying,dragon,50.0,50.0
0,45,blue,,True,6,slow,,False,120,False,True,False,xerneas,716,,quadruped,['xerneas'],no-eggs,,0.0,0.0
0,45,red,,False,6,slow,,False,120,False,True,False,yveltal,717,,wings,['yveltal'],no-eggs,,0.0,0.0
0,3,green,,False,6,slow,,False,120,False,True,False,zygarde,718,,squiggle,"['zygarde-50', 'zygarde-10-power-construct', 'zygarde-50-power-construct', 'zygarde-complete', 'zygarde-10']",no-eggs,,0.0,0.0
50,3,pink,,True,6,slow,,False,25,False,False,True,diancie,719,,arms,"['diancie', 'diancie-mega']",no-eggs,,0.0,0.0
100,3,purple,,False,6,slow,,False,120,False,False,True,hoopa,720,,arms,"['hoopa', 'hoopa-unbound']",no-eggs,,0.0,0.0
100,3,brown,,False,6,slow,,False,120,False,False,True,volcanion,721,,quadruped,['volcanion'],no-eggs,,0.0,0.0
50,45,brown,,False,7,medium-slow,,False,15,False,False,False,rowlet,722,,wings,['rowlet'],flying,,12.5,87.5
50,45,brown,rowlet,False,7,medium-slow,,False,15,False,False,False,dartrix,723,,wings,['dartrix'],flying,,12.5,87.5
50,45,brown,dartrix,False,7,medium-slow,,False,15,False,False,False,decidueye,724,,wings,"['decidueye', 'decidueye-hisui']",flying,,12.5,87.5
50,45,red,,False,7,medium-slow,,False,15,False,False,False,litten,725,,quadruped,['litten'],ground,,12.5,87.5
50,45,red,litten,False,7,medium-slow,,False,15,False,False,False,torracat,726,,quadruped,['torracat'],ground,,12.5,87.5
50,45,red,torracat,False,7,medium-slow,,False,15,False,False,False,incineroar,727,,upright,['incineroar'],ground,,12.5,87.5
50,45,blue,,False,7,medium-slow,,False,15,False,False,False,popplio,728,,fish,['popplio'],water1,ground,12.5,87.5
50,45,blue,popplio,False,7,medium-slow,,False,15,False,False,False,brionne,729,,fish,['brionne'],water1,ground,12.5,87.5
50,45,blue,brionne,False,7,medium-slow,,False,15,False,False,False,primarina,730,,fish,['primarina'],water1,ground,12.5,87.5
70,255,black,,False,7,medium,,False,15,False,False,False,pikipek,731,,wings,['pikipek'],flying,,50.0,50.0
70,120,black,pikipek,False,7,medium,,False,15,False,False,False,trumbeak,732,,wings,['trumbeak'],flying,,50.0,50.0
70,45,black,trumbeak,False,7,medium,,False,15,False,False,False,toucannon,733,,wings,['toucannon'],flying,,50.0,50.0
70,255,brown,,False,7,medium,,False,15,False,False,False,yungoos,734,,quadruped,['yungoos'],ground,,50.0,50.0
70,127,brown,yungoos,False,7,medium,,False,15,False,False,False,gumshoos,735,,quadruped,"['gumshoos', 'gumshoos-totem']",ground,,50.0,50.0
50,255,gray,,False,7,medium,,False,15,False,False,False,grubbin,736,,armor,['grubbin'],bug,,50.0,50.0
50,120,green,grubbin,False,7,medium,,False,15,False,False,False,charjabug,737,,squiggle,['charjabug'],bug,,50.0,50.0
50,45,blue,charjabug,False,7,medium,,False,15,False,False,False,vikavolt,738,,armor,"['vikavolt', 'vikavolt-totem']",bug,,50.0,50.0
70,225,purple,,False,7,medium,,False,20,False,False,False,crabrawler,739,,armor,['crabrawler'],water3,,50.0,50.0
70,60,white,crabrawler,False,7,medium,,False,20,False,False,False,crabominable,740,,armor,['crabominable'],water3,,50.0,50.0
70,45,red,,False,7,medium,,False,20,False,False,False,oricorio,741,,wings,"['oricorio-baile', 'oricorio-pom-pom', 'oricorio-pau', 'oricorio-sensu']",flying,,75.0,25.0
50,190,yellow,,False,7,medium,,False,20,False,False,False,cutiefly,742,,armor,['cutiefly'],bug,fairy,50.0,50.0
50,75,yellow,cutiefly,False,7,medium,,False,20,False,False,False,ribombee,743,,bug-wings,"['ribombee', 'ribombee-totem']",bug,fairy,50.0,50.0
50,190,brown,,False,7,medium,,False,15,False,False,False,rockruff,744,,quadruped,"['rockruff', 'rockruff-own-tempo']",ground,,50.0,50.0
50,90,brown,rockruff,False,7,medium,,False,15,False,False,False,lycanroc,745,,quadruped,"['lycanroc-midday', 'lycanroc-midnight', 'lycanroc-dusk']",ground,,50.0,50.0
50,60,blue,,False,7,fast,,False,15,False,False,False,wishiwashi,746,,fish,"['wishiwashi-solo', 'wishiwashi-school']",water2,,50.0,50.0
50,190,blue,,False,7,medium,,False,20,False,False,False,mareanie,747,,blob,['mareanie'],water1,,50.0,50.0
50,75,blue,mareanie,False,7,medium,,False,20,False,False,False,toxapex,748,,tentacles,['toxapex'],water1,,50.0,50.0
50,190,brown,,False,7,medium,,False,20,False,False,False,mudbray,749,,quadruped,['mudbray'],ground,,50.0,50.0
50,60,brown,mudbray,False,7,medium,,False,20,False,False,False,mudsdale,750,,quadruped,['mudsdale'],ground,,50.0,50.0
50,200,green,,False,7,medium,,False,15,False,False,False,dewpider,751,,legs,['dewpider'],water1,bug,50.0,50.0
50,100,green,dewpider,False,7,medium,,False,15,False,False,False,araquanid,752,,armor,"['araquanid', 'araquanid-totem']",water1,bug,50.0,50.0
50,190,pink,,False,7,medium,,False,20,False,False,False,fomantis,753,,upright,['fomantis'],plant,,50.0,50.0
50,75,pink,fomantis,False,7,medium,,False,20,False,False,False,lurantis,754,,humanoid,"['lurantis', 'lurantis-totem']",plant,,50.0,50.0
50,190,purple,,False,7,medium,,False,20,False,False,False,morelull,755,,blob,['morelull'],plant,,50.0,50.0
50,75,purple,morelull,False,7,medium,,False,20,False,False,False,shiinotic,756,,humanoid,['shiinotic'],plant,,50.0,50.0
50,120,black,,False,7,medium,,False,20,False,False,False,salandit,757,,quadruped,['salandit'],monster,dragon,12.5,87.5
50,45,black,salandit,False,7,medium,,False,20,False,False,False,salazzle,758,,quadruped,"['salazzle', 'salazzle-totem']",monster,dragon,100.0,0.0
50,140,pink,,False,7,medium,,False,15,False,False,False,stufful,759,,quadruped,['stufful'],ground,,50.0,50.0
50,70,pink,stufful,False,7,medium,,False,15,False,False,False,bewear,760,,upright,['bewear'],ground,,50.0,50.0
50,235,purple,,False,7,medium-slow,,False,20,False,False,False,bounsweet,761,,legs,['bounsweet'],plant,,100.0,0.0
50,120,purple,bounsweet,False,7,medium-slow,,False,20,False,False,False,steenee,762,,humanoid,['steenee'],plant,,100.0,0.0
50,45,purple,steenee,False,7,medium-slow,,False,20,False,False,False,tsareena,763,,humanoid,['tsareena'],plant,,100.0,0.0
50,60,green,,False,7,fast,,False,20,False,False,False,comfey,764,,ball,['comfey'],plant,,75.0,25.0
50,45,white,,False,7,slow,,False,20,False,False,False,oranguru,765,,humanoid,['oranguru'],ground,,50.0,50.0
50,45,white,,False,7,slow,,False,20,False,False,False,passimian,766,,upright,['passimian'],ground,,50.0,50.0
50,90,gray,,False,7,medium,,False,20,False,False,False,wimpod,767,,tentacles,['wimpod'],bug,water3,50.0,50.0
50,45,gray,wimpod,False,7,medium,,False,20,False,False,False,golisopod,768,,humanoid,['golisopod'],bug,water3,50.0,50.0
50,140,brown,,False,7,medium,,False,15,False,False,False,sandygast,769,,squiggle,['sandygast'],indeterminate,,50.0,50.0
50,60,brown,sandygast,False,7,medium,,False,15,False,False,False,palossand,770,,squiggle,['palossand'],indeterminate,,50.0,50.0
50,60,black,,False,7,fast,,False,15,False,False,False,pyukumuku,771,,squiggle,['pyukumuku'],water1,,50.0,50.0
0,3,gray,,False,7,slow,,False,120,False,False,False,type-null,772,,quadruped,['type-null'],no-eggs,,0.0,0.0
0,3,gray,type-null,False,7,slow,,False,120,False,True,False,silvally,773,,quadruped,['silvally'],no-eggs,,0.0,0.0
70,30,brown,,False,7,medium-slow,,False,25,False,False,False,minior,774,,ball,"['minior-red-meteor', 'minior-orange-meteor', 'minior-yellow-meteor', 'minior-green-meteor', 'minior-blue-meteor', 'minior-indigo-meteor', 'minior-violet-meteor', 'minior-red', 'minior-orange', 'minior-yellow', 'minior-green', 'minior-blue', 'minior-indigo', 'minior-violet']",mineral,,0.0,0.0
70,45,blue,,False,7,slow,,False,20,False,False,False,komala,775,,humanoid,['komala'],ground,,50.0,50.0
50,70,red,,False,7,medium,,False,20,False,False,False,turtonator,776,,upright,['turtonator'],monster,dragon,50.0,50.0
50,180,gray,,False,7,medium,,False,10,False,False,False,togedemaru,777,,upright,"['togedemaru', 'togedemaru-totem']",ground,fairy,50.0,50.0
50,45,yellow,,False,7,medium,,False,20,False,False,False,mimikyu,778,,squiggle,"['mimikyu-disguised', 'mimikyu-busted', 'mimikyu-totem-disguised', 'mimikyu-totem-busted']",indeterminate,,50.0,50.0
70,80,pink,,False,7,medium,,False,15,False,False,False,bruxish,779,,fish,['bruxish'],water2,,50.0,50.0
50,70,white,,False,7,medium,,False,20,False,False,False,drampa,780,,squiggle,['drampa'],monster,dragon,50.0,50.0
50,25,green,,False,7,medium,,False,25,False,False,False,dhelmise,781,,blob,['dhelmise'],mineral,,0.0,0.0
50,45,gray,,False,7,slow,,False,40,False,False,False,jangmo-o,782,,quadruped,['jangmo-o'],dragon,,50.0,50.0
50,45,gray,jangmo-o,False,7,slow,,False,40,False,False,False,hakamo-o,783,,upright,['hakamo-o'],dragon,,50.0,50.0
50,45,gray,hakamo-o,False,7,slow,,False,40,False,False,False,kommo-o,784,,upright,"['kommo-o', 'kommo-o-totem']",dragon,,50.0,50.0
50,3,yellow,,False,7,slow,,False,15,False,True,False,tapu-koko,785,,arms,['tapu-koko'],no-eggs,,0.0,0.0
50,3,pink,,False,7,slow,,False,15,False,True,False,tapu-lele,786,,arms,['tapu-lele'],no-eggs,,0.0,0.0
50,3,red,,False,7,slow,,False,15,False,True,False,tapu-bulu,787,,arms,['tapu-bulu'],no-eggs,,0.0,0.0
50,3,purple,,False,7,slow,,False,15,False,True,False,tapu-fini,788,,arms,['tapu-fini'],no-eggs,,0.0,0.0
0,45,blue,,False,7,slow,,False,120,False,True,False,cosmog,789,,ball,['cosmog'],no-eggs,,0.0,0.0
0,45,blue,cosmog,False,7,slow,,False,120,False,True,False,cosmoem,790,,ball,['cosmoem'],no-eggs,,0.0,0.0
0,45,white,cosmoem,False,7,slow,,False,120,False,True,False,solgaleo,791,,quadruped,['solgaleo'],no-eggs,,0.0,0.0
0,45,purple,cosmoem,False,7,slow,,False,120,False,True,False,lunala,792,,wings,['lunala'],no-eggs,,0.0,0.0
0,45,white,,False,7,slow,,False,120,False,False,False,nihilego,793,,tentacles,['nihilego'],no-eggs,,0.0,0.0
0,45,red,,False,7,slow,,False,120,False,False,False,buzzwole,794,,tentacles,['buzzwole'],no-eggs,,0.0,0.0
0,45,white,,False,7,slow,,False,120,False,False,False,pheromosa,795,,humanoid,['pheromosa'],no-eggs,,0.0,0.0
0,45,black,,False,7,slow,,False,120,False,False,False,xurkitree,796,,upright,['xurkitree'],no-eggs,,0.0,0.0
0,45,green,,False,7,slow,,False,120,False,False,False,celesteela,797,,humanoid,['celesteela'],no-eggs,,0.0,0.0
0,45,white,,False,7,slow,,False,120,False,False,False,kartana,798,,humanoid,['kartana'],no-eggs,,0.0,0.0
0,45,black,,False,7,slow,,False,120,False,False,False,guzzlord,799,,upright,['guzzlord'],no-eggs,,0.0,0.0
0,255,black,,False,7,slow,,False,120,False,True,False,necrozma,800,,arms,"['necrozma', 'necrozma-dusk', 'necrozma-dawn', 'necrozma-ultra']",no-eggs,,0.0,0.0
0,3,gray,,False,7,slow,,False,120,False,False,True,magearna,801,,humanoid,"['magearna', 'magearna-original']",no-eggs,,0.0,0.0
0,3,gray,,False,7,slow,,False,120,False,False,True,marshadow,802,,humanoid,['marshadow'],no-eggs,,0.0,0.0
0,45,purple,,False,7,slow,,False,120,False,False,False,poipole,803,,upright,['poipole'],no-eggs,,0.0,0.0
0,45,purple,poipole,False,7,slow,,False,120,False,False,False,naganadel,804,,wings,['naganadel'],no-eggs,,0.0,0.0
0,30,gray,,False,7,slow,,False,120,False,False,False,stakataka,805,,quadruped,['stakataka'],no-eggs,,0.0,0.0
0,30,white,,False,7,slow,,False,120,False,False,False,blacephalon,806,,humanoid,['blacephalon'],no-eggs,,0.0,0.0
0,3,yellow,,False,7,slow,,False,120,False,False,True,zeraora,807,,humanoid,['zeraora'],no-eggs,,0.0,0.0
0,3,gray,,False,7,slow,,False,120,False,False,True,meltan,808,,ball,['meltan'],no-eggs,,0.0,0.0
0,3,gray,meltan,False,7,slow,,False,120,False,False,True,melmetal,809,,humanoid,"['melmetal', 'melmetal-gmax']",no-eggs,,0.0,0.0
50,45,green,,False,8,medium-slow,,False,20,False,False,False,grookey,810,,upright,['grookey'],ground,plant,12.5,87.5
50,45,green,grookey,False,8,medium-slow,,False,20,False,False,False,thwackey,811,,upright,['thwackey'],ground,plant,12.5,87.5
50,45,green,thwackey,False,8,medium-slow,,False,20,False,False,False,rillaboom,812,,humanoid,"['rillaboom', 'rillaboom-gmax']",ground,plant,12.5,87.5
50,45,white,,False,8,medium-slow,,False,20,False,False,False,scorbunny,813,,upright,['scorbunny'],ground,humanshape,12.5,87.5
50,45,gray,scorbunny,False,8,medium-slow,,False,20,False,False,False,raboot,814,,upright,['raboot'],ground,humanshape,12.5,87.5
50,45,white,raboot,False,8,medium-slow,,False,20,False,False,False,cinderace,815,,upright,"['cinderace', 'cinderace-gmax']",ground,humanshape,12.5,87.5
50,45,blue,,False,8,medium-slow,,False,20,False,False,False,sobble,816,,quadruped,['sobble'],water1,ground,12.5,87.5
50,45,blue,sobble,False,8,medium-slow,,False,20,False,False,False,drizzile,817,,upright,['drizzile'],water1,ground,12.5,87.5
50,45,blue,drizzile,False,8,medium-slow,,False,20,False,False,False,inteleon,818,,upright,"['inteleon', 'inteleon-gmax']",water1,ground,12.5,87.5
50,255,brown,,False,8,medium,,False,20,False,False,False,skwovet,819,,upright,['skwovet'],ground,,50.0,50.0
50,90,brown,skwovet,False,8,medium,,False,20,False,False,False,greedent,820,,upright,['greedent'],ground,,50.0,50.0
50,255,blue,,False,8,medium-slow,,False,15,False,False,False,rookidee,821,,wings,['rookidee'],flying,,50.0,50.0
50,120,blue,rookidee,False,8,medium-slow,,False,15,False,False,False,corvisquire,822,,wings,['corvisquire'],flying,,50.0,50.0
50,45,purple,corvisquire,False,8,medium-slow,,False,15,False,False,False,corviknight,823,,wings,"['corviknight', 'corviknight-gmax']",flying,,50.0,50.0
50,255,blue,,False,8,medium,,False,15,False,False,False,blipbug,824,,armor,['blipbug'],bug,,50.0,50.0
50,120,yellow,blipbug,False,8,medium,,False,15,False,False,False,dottler,825,,armor,['dottler'],bug,,50.0,50.0
50,45,red,dottler,False,8,medium,,False,15,False,False,False,orbeetle,826,,wings,"['orbeetle', 'orbeetle-gmax']",bug,,50.0,50.0
50,255,brown,,False,8,fast,,False,15,False,False,False,nickit,827,,quadruped,['nickit'],ground,,50.0,50.0
50,127,brown,nickit,False,8,fast,,False,15,False,False,False,thievul,828,,quadruped,['thievul'],ground,,50.0,50.0
50,190,green,,False,8,medium,,False,20,False,False,False,gossifleur,829,,blob,['gossifleur'],plant,,50.0,50.0
50,75,green,gossifleur,False,8,medium,,False,20,False,False,False,eldegoss,830,,blob,['eldegoss'],plant,,50.0,50.0
50,255,white,,False,8,medium,,False,15,False,False,False,wooloo,831,,quadruped,['wooloo'],ground,,50.0,50.0
50,127,white,wooloo,False,8,medium,,False,15,False,False,False,dubwool,832,,quadruped,['dubwool'],ground,,50.0,50.0
50,255,green,,False,8,medium,,False,20,False,False,False,chewtle,833,,quadruped,['chewtle'],monster,water1,50.0,50.0
50,75,green,chewtle,False,8,medium,,False,20,False,False,False,drednaw,834,,quadruped,"['drednaw', 'drednaw-gmax']",monster,water1,50.0,50.0
50,255,yellow,,False,8,fast,,False,20,False,False,False,yamper,835,,quadruped,['yamper'],ground,,50.0,50.0
50,45,yellow,yamper,False,8,fast,,False,20,False,False,False,boltund,836,,quadruped,['boltund'],ground,,50.0,50.0
50,255,black,,False,8,medium-slow,,False,15,False,False,False,rolycoly,837,,ball,['rolycoly'],mineral,,50.0,50.0
50,120,black,rolycoly,False,8,medium-slow,,False,15,False,False,False,carkol,838,,legs,['carkol'],mineral,,50.0,50.0
50,45,black,carkol,False,8,medium-slow,,False,15,False,False,False,coalossal,839,,humanoid,"['coalossal', 'coalossal-gmax']",mineral,,50.0,50.0
